QRCODE;NOME;GEOMETRIA_WKT;
40ed580b-d8bd-4b2c-a8c7-e4dbf7788e6d;Fazenda Luiza;POLYGON ((-53.4865433634263354 -23.5807709316323333, -53.4862998094617694 -23.5808656423534799, -53.4861313462723089 -23.5808912678646578, -53.4859253640731538 -23.5808385079021186, -53.4857659467716005 -23.5809959623730840, -53.4855580056404563 -23.5808756213400486, -53.4852556148654372 -23.5809197282224297, -53.4852368493695920 -23.5810569675588155, -53.4851137647552477 -23.5810895386919412, -53.4849890061034969 -23.5811788258511328, -53.4846623764411788 -23.5811840522029321, -53.4845845883188815 -23.5812659978494601, -53.4844427370165789 -23.5812225908627369, -53.4843173191697048 -23.5813237133918001, -53.4839591030965522 -23.5816904320497649, -53.4838935360586234 -23.5816880505670952, -53.4836331416125361 -23.5813410662625031, -53.4835853648861530 -23.5812743988930720, -53.4833807532223418 -23.5813048422750526, -53.4833598148533511 -23.5813995992296697, -53.4832277781073984 -23.5815549886188407, -53.4831599387329177 -23.5817388695845445, -53.4830489444392825 -23.5818258590050291, -53.4829914848839110 -23.5819211998878693, -53.4829872209487291 -23.5820693104108656, -53.4826368085458910 -23.5823930234708818, -53.4825176599252998 -23.5823173865894091, -53.4823963739113495 -23.5824352318422150, -53.4821660648678403 -23.5825419111452632, -53.4820451336442417 -23.5825589191616807, -53.4818045960252491 -23.5825592431188902, -53.4817025019070016 -23.5828226571127040, -53.4815953350520132 -23.5828997450350073, -53.4812487238053791 -23.5825875341252846, -53.4812115148724843 -23.5823016123143603, -53.4810865914555578 -23.5823042401945777, -53.4808635318852907 -23.5821402631428683, -53.4805512453457510 -23.5822052812952947, -53.4804102937538559 -23.5822670205913099, -53.4802463346532946 -23.5824021555497794, -53.4800098111256830 -23.5825795220473431, -53.4800097390128144 -23.5826746676270886, -53.4794696507473546 -23.5830373306686347, -53.4793337182396797 -23.5831369022842203, -53.4792259201923628 -23.5831596562823407, -53.4791134391888505 -23.5831052139433659, -53.4790654814615607 -23.5831539128958845, -53.4790221000282955 -23.5831803323831011, -53.4789444810574608 -23.5833028039840045, -53.4789880679179035 -23.5835426774291896, -53.4790473570520319 -23.5837112577567609, -53.4790601452465992 -23.5838705604882328, -53.4791333323241105 -23.5839708553851075, -53.4792416901276368 -23.5841602266836894, -53.4792065757300747 -23.5842669447064992, -53.4792074039665621 -23.5843735402078067, -53.4793279394399974 -23.5844552055595962, -53.4796279223180804 -23.5844856206606188, -53.4796480199968727 -23.5845960608304033, -53.4797509782479068 -23.5846544460824248, -53.4798963663083669 -23.5848128947661237, -53.4800652532332705 -23.5848042395826738, -53.4801281917291647 -23.5849115581099618, -53.4801257694323553 -23.5850015055491760, -53.4800515756128263 -23.5851029803755736, -53.4799041873500727 -23.5852913805370612, -53.4798509611649919 -23.5852943068221421, -53.4798037897816769 -23.5853796430240941, -53.4796687910900914 -23.5855029411122636, -53.4796295777573292 -23.5856625325357037, -53.4796218176693543 -23.5858488831505184, -53.4793705790357450 -23.5857752630774726, -53.4792410326524887 -23.5858082941883467, -53.4789284512126386 -23.5858737657488824, -53.4788520477820200 -23.5859359176977357, -53.4785555814341649 -23.5861032265104242, -53.4784256397716078 -23.5862403444741133, -53.4783816408793840 -23.5863851175422177, -53.4782704278530119 -23.5864243546916121, -53.4781751873086648 -23.5865317614224423, -53.4782852251004002 -23.5866697429039149, -53.4779593902695964 -23.5868588231881162, -53.4777563049007796 -23.5869814913013371, -53.4779333622390851 -23.5870739004305392, -53.4777164892928880 -23.5873906883409461, -53.4773233691992687 -23.5874810026461041, -53.4770965828953990 -23.5875099868740961, -53.4768648968407803 -23.5878308917053872, -53.4768798724268848 -23.5879607318010009, -53.4769857339502082 -23.5882153193196054, -53.4766494519331559 -23.5884533999256973, -53.4765795779319717 -23.5885660882022563, -53.4765726372330121 -23.5888640897802730, -53.4765968446187827 -23.5889796102551017, -53.4766267042243300 -23.5891874769884424, -53.4768093511781899 -23.5892227474633565, -53.4770100417732337 -23.5893217312202061, -53.4770737966766276 -23.5896602192194322, -53.4769654803969345 -23.5899372706800747, -53.4771941203164829 -23.5901787957304840, -53.4771308177261702 -23.5905005348074930, -53.4767599554178332 -23.5904257505352604, -53.4766015690145338 -23.5903055101674077, -53.4764036732441994 -23.5903293387962485, -53.4762477789199195 -23.5905869283276672, -53.4760623848218017 -23.5906454013518960, -53.4759149265185130 -23.5907680829970303, -53.4757792912836010 -23.5908736052153678, -53.4756866599690710 -23.5910941676643517, -53.4755451986231236 -23.5914371926713038, -53.4756007434488652 -23.5914793657071087, -53.4755982777135515 -23.5915671474455699, -53.4756416622275026 -23.5916867854759147, -53.4754296571656269 -23.5918670050808927, -53.4751127550254139 -23.5918701623343239, -53.4750143504753694 -23.5919397948188028, -53.4749805728010514 -23.5920658086392976, -53.4746857051113480 -23.5921209703641992, -53.4745460061009865 -23.5921510004231649, -53.4745119725629152 -23.5923834466055453, -53.4746013662513633 -23.5924912483531237, -53.4744918723511020 -23.5926172052752818, -53.4743992566576694 -23.5926978483611194, -53.4741138816953949 -23.5927161178914417, -53.4738978251150741 -23.5926649478114818, -53.4738133606645789 -23.5928511668992797, -53.4736327955851038 -23.5927809255053873, -53.4734610456606205 -23.5926218982261950, -53.4732918677201852 -23.5924694194636828, -53.4734165883219745 -23.5923248958873302, -53.4733215842990788 -23.5922260292338066, -53.4732426915646712 -23.5921610279211933, -53.4730965145639061 -23.5920598169250511, -53.4729915726289065 -23.5922196419032986, -53.4726685040819731 -23.5921604255335353, -53.4726151319803122 -23.5920669433749914, -53.4724865809306991 -23.5920020104188488, -53.4723611239993062 -23.5920811894575699, -53.4722747403115974 -23.5922017217542539, -53.4719356285612051 -23.5921906025019013, -53.4719466066396976 -23.5920865267600632, -53.4718469949019308 -23.5919455763239014, -53.4716881982649568 -23.5919966700570605, -53.4716602020427985 -23.5918251511524453, -53.4717383466520317 -23.5917301162678861, -53.4717184171719637 -23.5915186597926478, -53.4718121903278316 -23.5914370068440853, -53.4721941417057991 -23.5913300028498867, -53.4720412946725432 -23.5911080252225567, -53.4717838622684241 -23.5909708514393088, -53.4716177806453459 -23.5908474785116802, -53.4714526990382879 -23.5908767363333816, -53.4711363762318470 -23.5907905085815166, -53.4710505728153151 -23.5905918355786994, -53.4710854411778627 -23.5904611109555908, -53.4710010873809480 -23.5904495449552023, -53.4708539288338898 -23.5906564394208722, -53.4706522160530753 -23.5907641825854064, -53.4706887984273678 -23.5909235592116531, -53.4706143008540735 -23.5910459776987373, -53.4704970656095213 -23.5911353152118473, -53.4705393425128364 -23.5914156536098574, -53.4704404486865741 -23.5915220310970994, -53.4704469789670753 -23.5916457779153035, -53.4705491246819165 -23.5917234096297648, -53.4705676535426591 -23.5918445281878526, -53.4707202993569624 -23.5920453873389775, -53.4705640236610336 -23.5921892376062843, -53.4704688254850282 -23.5923726470843889, -53.4705848522074731 -23.5926003577117385, -53.4704691882411751 -23.5926586173269328, -53.4703022795863561 -23.5926480037296997, -53.4701635192970173 -23.5930053348115578, -53.4699552248745178 -23.5931122793515478, -53.4697920331254650 -23.5934465286543507, -53.4694456111996814 -23.5935264225967778, -53.4693084403376133 -23.5937438991998576, -53.4691105183660369 -23.5938399355628192, -53.4689178588004665 -23.5941385447378558, -53.4684592107875645 -23.5942983956051471, -53.4685185592660943 -23.5944914426623242, -53.4684726231277878 -23.5945543693800026, -53.4681909666083257 -23.5945675140511142, -53.4681855551646095 -23.5945348319788444, -53.4681551309274212 -23.5944584054417952, -53.4680022857629069 -23.5944980269961455, -53.4679239349425046 -23.5945037862077562, -53.4678282967253509 -23.5944284866674501, -53.4675954762365890 -23.5944446451893413, -53.4675244987851954 -23.5945198854071592, -53.4673539548226771 -23.5948175997463849, -53.4670451813589622 -23.5948054463573804, -53.4668716227276519 -23.5947065602439139, -53.4667429862901713 -23.5951187027170128, -53.4665537448180572 -23.5951763234845302, -53.4664242054108740 -23.5951423639617275, -53.4662422474596752 -23.5949662488885679, -53.4659492620170980 -23.5951226481233931, -53.4657415381671939 -23.5951662085441001, -53.4654705741639091 -23.5953060084526811, -53.4654604719851605 -23.5954414842564795, -53.4652978701934956 -23.5956037551943041, -53.4650832745460960 -23.5957460895124029, -53.4648858794075963 -23.5958601665876557, -53.4648926598390943 -23.5960027764709466, -53.4648943321076331 -23.5960817365437805, -53.4647565007975203 -23.5961806048790841, -53.4646592531801517 -23.5962968827876587, -53.4645274252976535 -23.5965125558446438, -53.4645379747092946 -23.5967153162995267, -53.4646549795899020 -23.5967389147153206, -53.4646828172598134 -23.5968499566723047, -53.4648056291719271 -23.5969640942639494, -53.4648691513222403 -23.5969614606609142, -53.4649399764218742 -23.5970403155168604, -53.4649240405911925 -23.5971676693418217, -53.4649779984623876 -23.5973345348774650, -53.4651516697224025 -23.5975912138299968, -53.4651295048792292 -23.5978306921640950, -53.4651988973306302 -23.5978957582348592, -53.4653314802176780 -23.5978985269832329, -53.4654828803691728 -23.5977866241305705, -53.4658842234849914 -23.5976310314968956, -53.4661966826602537 -23.5978031775347397, -53.4664443077075546 -23.5977402962247709, -53.4664779275449220 -23.5976315278326112, -53.4666292876990497 -23.5975803765152783, -53.4666645620214140 -23.5974972185765886, -53.4667681433873980 -23.5974263350701534, -53.4668831646600680 -23.5973177172258310, -53.4669960116176668 -23.5972865858040066, -53.4671049847465270 -23.5973991359527524, -53.4670804331451066 -23.5974428559488523, -53.4671741298647021 -23.5974928207110501, -53.4671975441910874 -23.5975401112536609, -53.4671235884311216 -23.5976133225164624, -53.4672316318263299 -23.5977442121973198, -53.4672355054297981 -23.5978098674065926, -53.4673763332369205 -23.5979129741895512, -53.4674348717873187 -23.5979214317066166, -53.4674588057335995 -23.5980801977494004, -53.4674045749043572 -23.5981553523305116, -53.4673508952836016 -23.5983227543775058, -53.4673401679774116 -23.5985555514621268, -53.4674227090505809 -23.5986165257840526, -53.4674393308646145 -23.5987718875151060, -53.4675619412203673 -23.5989116625785584, -53.4678167111593723 -23.5989949032265365, -53.4678694027575503 -23.5990781972923713, -53.4679904766062037 -23.5991620288328185, -53.4680998454198644 -23.5993688139482316, -53.4682428344177652 -23.5994355064906678, -53.4682669129446211 -23.5994763770622669, -53.4682139262336733 -23.5995395061951285, -53.4681945150077809 -23.5996380289210244, -53.4681586642657791 -23.5997479163225989, -53.4682602667585414 -23.5998223983270741, -53.4682005712591888 -23.5999405184640523, -53.4681790179890797 -23.6000711211900658, -53.4683052357324584 -23.6000581911733534, -53.4683701742078128 -23.5999742000327721, -53.4684085325368912 -23.6000714428932987, -53.4683449130009407 -23.6001735573907716, -53.4683417412153545 -23.6003023331876918, -53.4683691573743900 -23.6004063398048949, -53.4683955607223140 -23.6006079446373285, -53.4683967456196712 -23.6008542732370117, -53.4684731585978170 -23.6009383632270655, -53.4684729480090581 -23.6012147739861824, -53.4686164685295608 -23.6013986282997408, -53.4687623877096740 -23.6014647319501947, -53.4688070762499805 -23.6015442712595629, -53.4687937429620632 -23.6016168800647286, -53.4689325177675912 -23.6019186121103814, -53.4689760308194693 -23.6019719916965620, -53.4690112043567041 -23.6020717222806482, -53.4690251949710316 -23.6022276671113076, -53.4690080938734695 -23.6024599335522289, -53.4690750973785072 -23.6026220760064867, -53.4691343452524421 -23.6026839613844324, -53.4691913432235921 -23.6028348889207251, -53.4692055251411276 -23.6029330577520327, -53.4692766762872509 -23.6029244332051320, -53.4693932563349676 -23.6029929888919625, -53.4694642920031740 -23.6030775248941467, -53.4695248434757531 -23.6031880449600209, -53.4695661398898849 -23.6031701461862795, -53.4696353157103630 -23.6032181522831941, -53.4697267520711037 -23.6033876687622701, -53.4697855877382224 -23.6034745652295754, -53.4696993646148186 -23.6035623259966094, -53.4696722207753155 -23.6036454454305407, -53.4698091582452903 -23.6039011678196431, -53.4698436639559063 -23.6039861044448003, -53.4698177314840564 -23.6040397765584444, -53.4698498561686009 -23.6041126548773299, -53.4699761161462632 -23.6041958602577715, -53.4700206618989000 -23.6042938164580427, -53.4700874189752113 -23.6043904261164030, -53.4702556540641609 -23.6045755099193819, -53.4704339985261896 -23.6047668417379342, -53.4707088738663501 -23.6049342493946916, -53.4709454549116359 -23.6049923173614111, -53.4711492149337673 -23.6050971258967550, -53.4712432694873812 -23.6052911529849219, -53.4713531579995660 -23.6054728316292604, -53.4715411756074843 -23.6055686827483981, -53.4715785251181828 -23.6057006945273358, -53.4716465666358118 -23.6058186769107650, -53.4716737472418160 -23.6058890156607752, -53.4717251583883169 -23.6059507538626114, -53.4717676960579311 -23.6060668856744016, -53.4718523777487889 -23.6061528278232764, -53.4720506454826392 -23.6062467095405530, -53.4721170828629653 -23.6063157006089632, -53.4722784319317839 -23.6063579941270518, -53.4724057860394097 -23.6064679900088272, -53.4725798410276809 -23.6066026977346120, -53.4727305513244033 -23.6068192910413330, -53.4727643783841273 -23.6068574777832900, -53.4729961018931519 -23.6066460736349555, -53.4771241494542195 -23.6028802494896865, -53.4849478442880368 -23.5957420423691673, -53.4895950709926140 -23.5915015559654790, -53.4901288917716897 -23.5910143863608894, -53.4900197378240136 -23.5909033005296855, -53.4897784405448533 -23.5904699059977574, -53.4897785391181344 -23.5902987537750768, -53.4897247276294152 -23.5902448232845714, -53.4895782306642005 -23.5899248207995527, -53.4893619190586236 -23.5895903209739899, -53.4890561309221440 -23.5892322506845034, -53.4890243992075085 -23.5890300144015974, -53.4889397226862968 -23.5889235000036663, -53.4889462844889891 -23.5886069103621949, -53.4887560466297600 -23.5884704937885594, -53.4885797566761667 -23.5884970604616448, -53.4884230055342300 -23.5884794428432691, -53.4882620918566900 -23.5883917524396871, -53.4882355816136794 -23.5882948668781438, -53.4880035908129585 -23.5882451452065425, -53.4878048029111000 -23.5880396277097901, -53.4875747230060625 -23.5880288711361885, -53.4874873733094560 -23.5878947761849709, -53.4873569882276527 -23.5877275195788378, -53.4873157741329663 -23.5874949235424651, -53.4871768878911453 -23.5873494675991751, -53.4870700917969160 -23.5871190052414832, -53.4869841435362687 -23.5870799412399030, -53.4869578578063027 -23.5868390719303029, -53.4869025097207782 -23.5867087066144698, -53.4867796102571944 -23.5866318697837656, -53.4868240305350398 -23.5864891644066432, -53.4868049209445289 -23.5863795222199606, -53.4866891337356449 -23.5862539161126179, -53.4866959610546076 -23.5858887568678242, -53.4867225316579749 -23.5856045239805070, -53.4867757680309452 -23.5854203339918094, -53.4868172264565871 -23.5850218522596151, -53.4868105511670962 -23.5848132560469459, -53.4868899355311029 -23.5842653124543915, -53.4868920121349518 -23.5839910403943378, -53.4869517127385024 -23.5836874105402181, -53.4870342455014054 -23.5835454487765155, -53.4869190628766944 -23.5832543689240630, -53.4869187994100912 -23.5825962179999848, -53.4868102779047305 -23.5819102825753717, -53.4867166509884342 -23.5812870263211281, -53.4865433634263354 -23.5807709316323333));
